filename,year,date,announcement,page,paragraph_id,text,sentiment
Informe_CF_N_002-2016.pdf,2016.0,15 de abril de 2016,2.0,2,9,"Sin embargo, en relación a las previsiones de gasto, el CF opina que si bien el ajuste en el gasto público estimado para los próximos años es exigente, es necesario que dicho ajuste se concrete para poder estabilizar el ratio de deuda pública sobre el PBI en un nivel apropiado para una economía 2 Rannrta de Inflarión dal RCRP de Mar7n 216 ea informa de Perenectivas de la Economía Mundial del FEMI de emergente como la peruana y cumplir con las exigencias de la LFRTF. De otra manera, se debilitaría la credibilidad del Gobierno respecto al compromiso de asegurar permanentemente la sostenibilidad fiscal.","{'sequence': 'Sin embargo, en relación a las previsiones de gasto, el CF opina que si bien el ajuste en el gasto público estimado para los próximos años es exigente, es necesario que dicho ajuste se concrete para poder estabilizar el ratio de deuda pública sobre el PBI en un nivel apropiado para una economía 2 Rannrta de Inflarión dal RCRP de Mar7n 216 ea informa de Perenectivas de la Economía Mundial del FEMI de emergente como la peruana y cumplir con las exigencias de la LFRTF. De otra manera, se debilitaría la credibilidad del Gobierno respecto al compromiso de asegurar permanentemente la sostenibilidad fiscal.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Riesgo de sostenibilidad de la deuda', 'Consolidación fiscal sostenida', 'Cumplimiento de metas fiscales', 'Incumplimiento de metas fiscales', 'Transparencia fiscal efectiva', 'Riesgo fiscal potencial', 'Desviación del déficit fiscal'], 'scores': [0.41375455260276794, 0.12325817346572876, 0.10853695124387741, 0.10540420562028885, 0.08808476477861404, 0.0659870058298111, 0.04978685826063156, 0.04518752172589302]}"
Informe_CF_N_002-2016.pdf,2016.0,15 de abril de 2016,2.0,3,13,"Teniendo en cuenta lo expuesto, el CF opina que las proyecciones de ingresos públicos son razonables bajo los supuestos del escenario internacional y local. En el caso del gasto público, las proyecciones muestran un exigente avance hacia la consolidación fiscal.","{'sequence': 'Teniendo en cuenta lo expuesto, el CF opina que las proyecciones de ingresos públicos son razonables bajo los supuestos del escenario internacional y local. En el caso del gasto público, las proyecciones muestran un exigente avance hacia la consolidación fiscal.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Consolidación fiscal sostenida', 'Cumplimiento de metas fiscales', 'Riesgo fiscal potencial', 'Transparencia fiscal efectiva', 'Desviación del déficit fiscal', 'Incumplimiento de metas fiscales', 'Riesgo de sostenibilidad de la deuda'], 'scores': [0.4185026288032532, 0.2104143351316452, 0.13861390948295593, 0.063510462641716, 0.05501195043325424, 0.04049411788582802, 0.03926287218928337, 0.03418973833322525]}"
Informe_CF_N_002-2016.pdf,2016.0,15 de abril de 2016,2.0,3,14,"Asimismo, el CF considera que existen riesgos en el escenario internacional, los cuales pueden implicar cambios en el panorama macrofiscal de los próximos años. Al respecto, el CF advierte que de materializarse estos riesgos se deberán realizar ajustes fiscales adicionales a los planteados en el MMM a fin de asegurar la sostenibilidad fiscal.","{'sequence': 'Asimismo, el CF considera que existen riesgos en el escenario internacional, los cuales pueden implicar cambios en el panorama macrofiscal de los próximos años. Al respecto, el CF advierte que de materializarse estos riesgos se deberán realizar ajustes fiscales adicionales a los planteados en el MMM a fin de asegurar la sostenibilidad fiscal.', 'labels': ['Cumplimiento de metas fiscales', 'Consolidación fiscal sostenida', 'Gestión fiscal dentro del marco previsto', 'Riesgo fiscal potencial', 'Transparencia fiscal efectiva', 'Incumplimiento de metas fiscales', 'Desviación del déficit fiscal', 'Riesgo de sostenibilidad de la deuda'], 'scores': [0.25457799434661865, 0.24862326681613922, 0.21380668878555298, 0.09577715396881104, 0.06199032440781593, 0.0562606006860733, 0.03604854270815849, 0.032915472984313965]}"
Informe_CF_N_004-2016.pdf,2016.0,18 de agosto de 2016,4.0,1,3,"En este entorno, la actividad económica local experimentó una desaceleración importante hasta el 2014, para luego empezar a recuperase lentamente desde el 20155. La inversión, tanto pública como privada, y los sectores no primarios, fueron los componentes que mostraron una mayor desaceleración”. Las estimaciones del crecimiento potencial también han disminuido debido a los efectos permanentes del cambio en las condiciones internacionales”. Si bien el desempeño de 1 En este documento el Ministerio de Economía y Finanzas (MEF) solicita la evaluación independiente del Consejo Fiscal respecto de la situación de las finanzas públicas a la fecha, enfatizando la evolución en los últimos cinco años del déficit fiscal observado y estructural, los ingresos fiscales, la composición del gasto público, y la deuda pública. Asimismo, un análisis de las contingencias fiscales explícitas e implícitas del sector público y su impacto sobre la sostenibilidad fiscal.","{'sequence': 'En este entorno, la actividad económica local experimentó una desaceleración importante hasta el 2014, para luego empezar a recuperase lentamente desde el 20155. La inversión, tanto pública como privada, y los sectores no primarios, fueron los componentes que mostraron una mayor desaceleración”. Las estimaciones del crecimiento potencial también han disminuido debido a los efectos permanentes del cambio en las condiciones internacionales”. Si bien el desempeño de 1 En este documento el Ministerio de Economía y Finanzas (MEF) solicita la evaluación independiente del Consejo Fiscal respecto de la situación de las finanzas públicas a la fecha, enfatizando la evolución en los últimos cinco años del déficit fiscal observado y estructural, los ingresos fiscales, la composición del gasto público, y la deuda pública. Asimismo, un análisis de las contingencias fiscales explícitas e implícitas del sector público y su impacto sobre la sostenibilidad fiscal.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Desviación del déficit fiscal', 'Consolidación fiscal sostenida', 'Transparencia fiscal efectiva', 'Riesgo de sostenibilidad de la deuda', 'Cumplimiento de metas fiscales', 'Riesgo fiscal potencial', 'Incumplimiento de metas fiscales'], 'scores': [0.2520194351673126, 0.19516615569591522, 0.11908455938100815, 0.10837756842374802, 0.10266917943954468, 0.08899949491024017, 0.08546590805053711, 0.048217590898275375]}"
Informe_CF_N_004-2016.pdf,2016.0,18 de agosto de 2016,4.0,3,21,"Por otro lado, luego de un proceso de consolidación fiscal que llevó el ratio de deuda pública sobre PBI a mínimos históricos, la tendencia se ha revertido y el ratio de deuda pública ha empezado a aumentar desde el 2014. Evidentemente, el principal determinante del cambio en esta tendencia ha sido el incremento en el déficit fiscal”. A fines de 2015, en términos de stocks, los ratios de deuda pública bruta y neta ascendieron a 23,3 y 6,6 por ciento del PBI9, respectivamente, los cuales se encuentran entre los más bajos de las economías de América Latina y de las de igual calificación crediticia. Sin embargo, en relación a los flujos, por ejemplo en términos del resultado primario, cabe mencionar que el grado de fortaleza fiscal de la economía peruana en relación con sus pares de calificación es menor”. En perspectiva, los flujos terminan afectando a los stocks.","{'sequence': 'Por otro lado, luego de un proceso de consolidación fiscal que llevó el ratio de deuda pública sobre PBI a mínimos históricos, la tendencia se ha revertido y el ratio de deuda pública ha empezado a aumentar desde el 2014. Evidentemente, el principal determinante del cambio en esta tendencia ha sido el incremento en el déficit fiscal”. A fines de 2015, en términos de stocks, los ratios de deuda pública bruta y neta ascendieron a 23,3 y 6,6 por ciento del PBI9, respectivamente, los cuales se encuentran entre los más bajos de las economías de América Latina y de las de igual calificación crediticia. Sin embargo, en relación a los flujos, por ejemplo en términos del resultado primario, cabe mencionar que el grado de fortaleza fiscal de la economía peruana en relación con sus pares de calificación es menor”. En perspectiva, los flujos terminan afectando a los stocks.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Riesgo de sostenibilidad de la deuda', 'Riesgo fiscal potencial', 'Desviación del déficit fiscal', 'Incumplimiento de metas fiscales', 'Consolidación fiscal sostenida', 'Cumplimiento de metas fiscales', 'Transparencia fiscal efectiva'], 'scores': [0.23677487671375275, 0.13332515954971313, 0.12884017825126648, 0.11295517534017563, 0.10876017063856125, 0.10695363581180573, 0.09793523699045181, 0.07445559650659561]}"
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,23 de diciembre de 2016,8.0,1,3,"Contenido de los proyectos de Decreto Legislativo El MRTF-SPNF propuesto tiene por objetivo “establecer un marco fiscal prudente, responsable, transparente y predecible, que facilite el seguimiento y rendición de cuentas de la gestión de las finanzas públicas y permita una adecuada gestión de activos y pasivos bajo un enfoque de riesgos fiscales”. Complementariamente, el MRTF- SN tiene por objeto establecer reglas fiscales para los gobiernos regionales y gobiernos locales acordes con sus capacidades y alineadas con el principio general de política fiscal y los objetivos macrofiscales.","{'sequence': 'Contenido de los proyectos de Decreto Legislativo El MRTF-SPNF propuesto tiene por objetivo “establecer un marco fiscal prudente, responsable, transparente y predecible, que facilite el seguimiento y rendición de cuentas de la gestión de las finanzas públicas y permita una adecuada gestión de activos y pasivos bajo un enfoque de riesgos fiscales”. Complementariamente, el MRTF- SN tiene por objeto establecer reglas fiscales para los gobiernos regionales y gobiernos locales acordes con sus capacidades y alineadas con el principio general de política fiscal y los objetivos macrofiscales.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Riesgo fiscal potencial', 'Transparencia fiscal efectiva', 'Cumplimiento de metas fiscales', 'Consolidación fiscal sostenida', 'Riesgo de sostenibilidad de la deuda', 'Incumplimiento de metas fiscales', 'Desviación del déficit fiscal'], 'scores': [0.2611487805843353, 0.24903613328933716, 0.1816503256559372, 0.14008848369121552, 0.059953898191452026, 0.0509883388876915, 0.03927674517035484, 0.0178573839366436]}"
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,23 de diciembre de 2016,8.0,1,6,"3 Ley publicada en el diario oficial El Peruano el 9 de octubre de 2016, por la cual se autorizó al Poder Ejecutivo a legislar a fin de “Establecer un marco fiscal que afiance el compromiso con la sostenibilidad fiscal, minimice el sesgo procíclico del gasto público a través de variables fiscales monitoreables, públicas y transparentes; impulse la malamantrriadad 2ntra inuerción nública v nneta en mANtenimientn: nermita la inverción en meaavorovectos de En esta línea, el MRTF-SPNF establece como principio general de política fiscal que el Estado busca: (1) asegurar permanentemente la sostenibilidad fiscal, (2) la predictibilidad del gasto público y (3) el manejo transparente de las finanzas públicas, que permita la evaluación constante y la adopción oportuna de medidas correctivas.","{'sequence': '3 Ley publicada en el diario oficial El Peruano el 9 de octubre de 2016, por la cual se autorizó al Poder Ejecutivo a legislar a fin de “Establecer un marco fiscal que afiance el compromiso con la sostenibilidad fiscal, minimice el sesgo procíclico del gasto público a través de variables fiscales monitoreables, públicas y transparentes; impulse la malamantrriadad 2ntra inuerción nública v nneta en mANtenimientn: nermita la inverción en meaavorovectos de En esta línea, el MRTF-SPNF establece como principio general de política fiscal que el Estado busca: (1) asegurar permanentemente la sostenibilidad fiscal, (2) la predictibilidad del gasto público y (3) el manejo transparente de las finanzas públicas, que permita la evaluación constante y la adopción oportuna de medidas correctivas.', 'labels': ['Cumplimiento de metas fiscales', 'Gestión fiscal dentro del marco previsto', 'Consolidación fiscal sostenida', 'Incumplimiento de metas fiscales', 'Riesgo fiscal potencial', 'Transparencia fiscal efectiva', 'Riesgo de sostenibilidad de la deuda', 'Desviación del déficit fiscal'], 'scores': [0.28965550661087036, 0.23567642271518707, 0.11649973690509796, 0.10026273131370544, 0.08724915236234665, 0.07942847907543182, 0.053802624344825745, 0.03742530569434166]}"
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,23 de diciembre de 2016,8.0,4,24,"Adicionalmente, el MRTF-SN dispone medidas correctivas (sanciones 16 acordes a la gravedad del incumplimiento de dichas reglas o por no remitir la información financiera requerida; y el acompañamiento técnico para los gobiernos regionales y locales sujetos a medidas correctivas. Se establece que las reglas fiscales estarán vigentes a partir del 1 de enero de 2017, pero las medidas correctivas se aplicarán a partir del ejercicio fiscal 2019, excepto aquellas referidas a la no remisión de información económica y financiera, las cuales se aplicarán desde el año 2018. Por último, el MRTF-SN señala que los gobiernos regionales o locales con una calificación crediticia vigente igual o superior a BBB+ podrán gestionar operaciones de endeudamiento directas o garantizadas no resultando de aplicación las reglas fiscales, ni las medidas correctivas, para dichos casos”.","{'sequence': 'Adicionalmente, el MRTF-SN dispone medidas correctivas (sanciones 16 acordes a la gravedad del incumplimiento de dichas reglas o por no remitir la información financiera requerida; y el acompañamiento técnico para los gobiernos regionales y locales sujetos a medidas correctivas. Se establece que las reglas fiscales estarán vigentes a partir del 1 de enero de 2017, pero las medidas correctivas se aplicarán a partir del ejercicio fiscal 2019, excepto aquellas referidas a la no remisión de información económica y financiera, las cuales se aplicarán desde el año 2018. Por último, el MRTF-SN señala que los gobiernos regionales o locales con una calificación crediticia vigente igual o superior a BBB+ podrán gestionar operaciones de endeudamiento directas o garantizadas no resultando de aplicación las reglas fiscales, ni las medidas correctivas, para dichos casos”.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Incumplimiento de metas fiscales', 'Cumplimiento de metas fiscales', 'Riesgo fiscal potencial', 'Transparencia fiscal efectiva', 'Riesgo de sostenibilidad de la deuda', 'Consolidación fiscal sostenida', 'Desviación del déficit fiscal'], 'scores': [0.24256519973278046, 0.19761180877685547, 0.16209717094898224, 0.10242918878793716, 0.0973883718252182, 0.0903942808508873, 0.07015081495046616, 0.03736317530274391]}"
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,23 de diciembre de 2016,8.0,4,28,"16 Las medidas correctivas, según la gravedad del incumplimiento, consisten en acciones de monitoreo previo, restricciones para concertar nuevas operaciones de endeudamiento de corto plazo, restricciones para acceder a contratos por APP o convenios de Obras por Impuestos y a concertar operaciones de financiamiento temporal que se conviertan en pasivos de corto plazo.","{'sequence': '16 Las medidas correctivas, según la gravedad del incumplimiento, consisten en acciones de monitoreo previo, restricciones para concertar nuevas operaciones de endeudamiento de corto plazo, restricciones para acceder a contratos por APP o convenios de Obras por Impuestos y a concertar operaciones de financiamiento temporal que se conviertan en pasivos de corto plazo.', 'labels': ['Gestión fiscal dentro del marco previsto', 'Consolidación fiscal sostenida', 'Riesgo de sostenibilidad de la deuda', 'Cumplimiento de metas fiscales', 'Transparencia fiscal efectiva', 'Riesgo fiscal potencial', 'Incumplimiento de metas fiscales', 'Desviación del déficit fiscal'], 'scores': [0.5261777639389038, 0.0797838568687439, 0.079518161714077, 0.07490693777799606, 0.07445982843637466, 0.06454803794622421, 0.05132456123828888, 0.049280796200037]}"
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,23 de diciembre de 2016,8.0,4,29,17 Esta disposición exonera del cumplimiento de las medidas correctivas previstas en la propia MRTF-SN y de la obligatoriedad de cumplir con las reglas fiscales para acceder al informe previo de la Contraloría General de la República para operaciones de endeudamiento directas o garantizadas según lo dispuesto en la Resolución de Contraloría N 112-2015-CG,"{'sequence': '17 Esta disposición exonera del cumplimiento de las medidas correctivas previstas en la propia MRTF-SN y de la obligatoriedad de cumplir con las reglas fiscales para acceder al informe previo de la Contraloría General de la República para operaciones de endeudamiento directas o garantizadas según lo dispuesto en la Resolución de Contraloría N 112-2015-CG', 'labels': ['Gestión fiscal dentro del marco previsto', 'Cumplimiento de metas fiscales', 'Incumplimiento de metas fiscales', 'Consolidación fiscal sostenida', 'Transparencia fiscal efectiva', 'Riesgo de sostenibilidad de la deuda', 'Riesgo fiscal potencial', 'Desviación del déficit fiscal'], 'scores': [0.4228174090385437, 0.3059738576412201, 0.09440579265356064, 0.05440035089850426, 0.052288029342889786, 0.035063184797763824, 0.022012097761034966, 0.01303927693516016]}"
